xyzDMxyzCountry,xyzDMxyzRequestYear,xyzDPxyzsp_pop_totl,xyzDPxyzny_gnp_pcap_cd,xyzDPxyzny_gdp_mktp_kd_zg
MKD,2008,1.971493,4540,5.472002
MKD,2009,1.958782,4860,-.3586149
MKD,2010,1.946298,5010,3.358751
MKD,2011,1.937398,5140,2.339886
MKD,2012,1.929821,5090,-.4561832
MKD,2013,1.922716,5400,2.925258
MKD,2014,1.917557,5630,3.629123
MKD,2015,1.91243,5550,3.855865
MKD,2016,1.906313,5440,2.848205
MKD,2017,1.898657,5390,1.081773
MKD,2018,1.889051,6050,2.880597
MKD,2019,1.876262,6520,3.910419
MKD,2020,1.856124,6460,-4.68845
MKD,2021,1.837114,7050,4.51068
MKD,2022,1.831712,7500,2.221705
MKD,2023,1.81198,7660,1.027415
MLI,1960,5.346792,,
MLI,1961,5.420247,,
MLI,1962,5.494845,,
MLI,1963,5.570462,,
MLI,1964,5.64738,,
MLI,1965,5.726382,,
MLI,1966,5.806572,,
MLI,1967,5.888497,,
MLI,1968,5.973762,,3.70841
MLI,1969,6.061764,60,.2309994
MLI,1970,6.153587,60,6.136955
MLI,1971,6.247878,60,2.568996
MLI,1972,6.347158,70,5.844017
MLI,1973,6.455257,80,-1.455116
MLI,1974,6.569273,90,-1.528826
MLI,1975,6.687293,120,11.62505
MLI,1976,6.807648,140,13.62344
MLI,1977,6.935336,160,6.348647
MLI,1978,7.072938,170,-1.463476
MLI,1979,7.218079,210,10.39568
MLI,1980,7.372581,240,-4.32584
MLI,1981,7.532864,230,1.508804
MLI,1982,7.696349,190,-7.378433
MLI,1983,7.863944,170,1.820874
MLI,1984,8.030099,160,-.2870111
MLI,1985,8.187651,180,20.28663
MLI,1986,8.334588,200,2.692621
MLI,1987,8.474329,230,-.1391643
MLI,1988,8.617474,280,7.389721
MLI,1989,8.774122,280,4.177388
MLI,1990,8.945026,270,-2.502395
MLI,1991,9.123969,310,11.7452
MLI,1992,9.310572,310,-3.218663
MLI,1993,9.50651,310,3.172168
MLI,1994,9.711797,270,3.779934
MLI,1995,9.921094,260,.9210224
MLI,1996,10.131906,260,7.055785
MLI,1997,10.359301,270,4.829024
MLI,1998,10.620475,270,7.571668
MLI,1999,10.916993,280,5.700943
MLI,2000,11.239101,280,-.060835
MLI,2001,11.583824,290,15.37624
MLI,2002,11.95266,280,3.106308
MLI,2003,12.342165,340,9.119042
MLI,2004,12.751995,390,1.559999
MLI,2005,13.180551,450,6.534779
MLI,2006,13.623541,480,4.662187
MLI,2007,14.080912,520,3.493617
MLI,2008,14.551117,590,4.773145
MLI,2009,15.032635,640,4.806322
MLI,2010,15.529181,670,5.313935
MLI,2011,16.039734,710,3.213134
MLI,2012,16.514687,710,-.8367347
MLI,2013,17.004033,750,2.295068
MLI,2014,17.551814,780,7.084684
MLI,2015,18.112907,770,6.1718
MLI,2016,18.700106,750,5.852299
MLI,2017,19.311355,730,5.305456
MLI,2018,19.934298,800,4.746484
MLI,2019,20.567424,820,4.756161
MLI,2020,21.22404,790,-1.235451
MLI,2021,21.904983,820,3.052613
MLI,2022,22.59359,850,3.474952
MLI,2023,23.293698,860,5.236578
MLT,1960,.32655,,
MLT,1961,.32525,,
MLT,1962,.3239,,
MLT,1963,.32255,,
MLT,1964,.32125,,
MLT,1965,.3188,,
MLT,1966,.3152,,
MLT,1967,.31155,,
MLT,1968,.3079,,
MLT,1969,.3043,,
MLT,1970,.30265,,
MLT,1971,.3027,,2.453994
MLT,1972,.30245,1090,5.838327
MLT,1973,.3022,1260,4.146138
MLT,1974,.301996,1560,10.0364
MLT,1975,.304222,1990,19.56008
MLT,1976,.305774,2120,17.01709
MLT,1977,.30697,2320,12.18417
MLT,1978,.310182,2660,11.16116
MLT,1979,.313342,3300,10.49077
MLT,1980,.316645,4280,7.049711
MLT,1981,.318982,4670,3.311762
MLT,1982,.325898,4550,2.284452
MLT,1983,.330524,3940,-.6123901
MLT,1984,.330593,3830,.942371
MLT,1985,.336452,3690,2.58528
MLT,1986,.342121,4000,3.88519
MLT,1987,.344485,4930,4.110515
MLT,1988,.347325,6260,8.414236
MLT,1989,.350722,6910,8.179106
MLT,1990,.35417,7600,6.291391
MLT,1991,.363845,7940,6.256492
MLT,1992,.367618,8720,4.690932
MLT,1993,.371308,8570,4.480749
MLT,1994,.374797,8600,5.651105
MLT,1995,.377419,9250,6.342493
MLT,1996,.379905,10010,3.777336
MLT,1997,.382791,10530,5.25698
MLT,1998,.385287,10260,5.125601
MLT,1999,.387578,10710,4.719975
MLT,2000,.390087,11400,19.68127
MLT,2001,.393028,10950,-1.174697
MLT,2002,.395969,10710,2.565264
MLT,2003,.398582,12170,4.074068
MLT,2004,.401268,14100,.1402685
MLT,2005,.403834,15660,3.383594
MLT,2006,.405308,16350,2.510143
MLT,2007,.406724,17580,4.774706
MLT,2008,.409379,20410,3.826359
MLT,2009,.412477,20310,-1.133874
MLT,2010,.414508,21370,5.54364
MLT,2011,.416268,22120,.4670506
MLT,2012,.420028,22160,4.117706
MLT,2013,.425967,23370,5.473356
MLT,2014,.434558,24560,7.633538
MLT,2015,.445053,25230,9.608132
MLT,2016,.455356,23440,3.38145
MLT,2017,.467999,24660,10.86927
MLT,2018,.48463,27610,7.41627
MLT,2019,.504062,29350,7.124261
MLT,2020,.515332,26480,-8.156778
MLT,2021,.518536,30830,12.51395
MLT,2022,.531113,33330,8.07554
MLT,2023,.553214,34240,5.613928
MMR,1960,21.720697,,
MMR,1961,22.203109,,.4715611
MMR,1962,22.699703,30,4.086873
MMR,1963,23.210687,30,13.34929
MMR,1964,23.737818,20,-5.894019
MMR,1965,24.286878,20,10.69265
MMR,1966,24.854704,10,-4.851779
MMR,1967,25.440029,10,-5.925259
MMR,1968,26.044111,20,12.05934
MMR,1969,26.659479,20,3.291741
MMR,1970,27.284112,20,4.979331
MMR,1971,27.914953,20,4.129962
MMR,1972,28.551949,20,2.435841
MMR,1973,29.165356,30,-.9681247
MMR,1974,29.751936,30,5.342376
MMR,1975,30.344276,40,4.152709
MMR,1976,30.941375,40,6.080396
MMR,1977,31.554598,40,5.952287
MMR,1978,32.185601,30,6.517817
MMR,1979,32.821779,30,5.201277
MMR,1980,33.465781,40,7.938538
MMR,1981,34.110098,40,6.355754
MMR,1982,34.742586,40,5.603877
MMR,1983,35.424262,40,4.391093
MMR,1984,36.159838,40,4.932728
MMR,1985,36.88102,40,2.851
MMR,1986,37.57234,40,-1.057349
MMR,1987,38.233171,40,-4.005632
MMR,1988,38.86827,40,-11.35244
MMR,1989,39.489419,50,3.695297
MMR,1990,40.099553,50,2.816933
MMR,1991,40.680533,50,-.6506169
MMR,1992,41.237813,60,9.660942
MMR,1993,41.788302,70,6.03941
MMR,1994,42.337109,80,7.477958
MMR,1995,42.880186,110,6.948051
MMR,1996,43.423369,130,6.442715
MMR,1997,43.972046,130,5.651583
MMR,1998,44.516185,130,5.866213
MMR,1999,45.041636,150,10.94513
MMR,2000,45.538332,190,13.74593
MMR,2001,46.014826,190,11.344
MMR,2002,46.48023,170,12.02551
MMR,2003,46.924293,190,13.844
MMR,2004,47.338446,230,13.56466
MMR,2005,47.724471,280,13.56895
MMR,2006,48.088274,300,13.0761
MMR,2007,48.445647,360,11.99144
MMR,2008,48.729486,490,10.25531
MMR,2009,49.015836,660,10.55001
MMR,2010,49.390988,870,9.634439
MMR,2011,49.794522,1030,5.591482
MMR,2012,50.218185,1160,7.33267
MMR,2013,50.648334,1250,8.426001
MMR,2014,51.072436,1250,8.169908
MMR,2015,51.483949,1220,6.99284
MMR,2016,51.892349,1220,5.862473
MMR,2017,52.288341,1220,6.136108
MMR,2018,52.666014,1300,6.268862
MMR,2019,53.040212,1370,6.57911
MMR,2020,53.423198,1310,-9.048347
MMR,2021,53.798084,1230,-12.01637
MMR,2022,54.179306,1280,4.037493
MMR,2023,54.577997,1210,1.002238
MNA,1960,97.179656,,
MNA,1961,99.620285,,3.36112
MNA,1962,102.1599,,2.305443
MNA,1963,104.8179,,11.65242
MNA,1964,107.57728,,10.60302
MNA,1965,110.43197,,12.50853
MNA,1966,113.41013,,7.36465
MNA,1967,116.51835,241.1352,7.887875
MNA,1968,119.70673,270.5936,13.16619
MNA,1969,122.97335,299.079,11.78015
MNA,1970,126.31624,319.0455,8.373203
MNA,1971,129.70791,344.9291,6.212169
MNA,1972,133.16415,422.4814,13.25081
MNA,1973,136.73407,511.3117,5.279867
MNA,1974,140.44455,701.9714,7.813391
MNA,1975,144.5007,921.5416,3.005143
MNA,1976,149.18876,1141.045,16.2496
MNA,1977,153.92289,1186.069,1.468589
MNA,1978,158.08995,1270.738,-2.822319
MNA,1979,162.48282,1487.329,-.9929413
MNA,1980,167.4899,1675.26,-4.870382
MNA,1981,173.2667,1716.838,-2.693752
MNA,1982,179.19828,1838.656,11.58919
MNA,1983,184.8321,1798.59,4.458471
MNA,1984,190.72086,1777.825,-.5441099
MNA,1985,196.64104,1910.103,3.864913
MNA,1986,202.65354,1990.006,-2.945151
MNA,1987,208.68761,2050.979,.0884237
MNA,1988,214.59329,1960.223,.7641438
MNA,1989,220.54124,1793.799,2.44184
MNA,1990,228.84636,2007.263,10.94077
MNA,1991,235.24372,1205.74,.5212495
MNA,1992,241.13243,1226.833,4.457504
MNA,1993,246.41026,1198.547,1.499543
MNA,1994,251.56455,1245.174,2.039389
MNA,1995,256.95372,1239.383,2.572548
MNA,1996,262.23602,1352.887,6.18061
MNA,1997,267.56667,1438.272,3.941127
MNA,1998,272.93887,1470.975,5.957395
MNA,1999,278.35686,1507.939,4.31667
MNA,2000,283.89911,1595.513,6.03306
MNA,2001,289.54408,1640.032,2.773513
MNA,2002,294.81399,1599.005,3.1425
MNA,2003,300.10289,1661.082,2.282661
MNA,2004,305.94578,1877.724,7.729712
MNA,2005,311.94857,2126.571,4.471718
MNA,2006,317.98307,2411.811,5.277322
MNA,2007,324.08039,2816.295,6.015228
MNA,2008,330.2933,3308.897,3.716243
MNA,2009,336.67504,3614.466,2.551547
MNA,2010,343.31333,3937.285,5.358952
MNA,2011,349.77016,4107.64,-.9410046
MNA,2012,356.23972,4600.415,3.557003
MNA,2013,363.31023,4688.821,.4562811
MNA,2014,370.75636,4535.165,1.82562
MNA,2015,378.13734,4094.391,.722279
MNA,2016,385.05454,3993.226,5.401293
MNA,2017,391.60742,3827.633,3.121956
MNA,2018,398.37534,3733.697,1.817794
MNA,2019,405.2594,3597.796,1.112674
MNA,2020,411.81012,3205.421,-4.402838
MNA,2021,418.0472,3513.977,6.221258
MNA,2022,424.32838,3874.889,4.411292
MNA,2023,430.85711,3968.051,2.727094
MNE,1960,.480579,,
MNE,1961,.49114,,
MNE,1962,.502558,,
MNE,1963,.513409,,
MNE,1964,.521753,,
MNE,1965,.526327,,
MNE,1966,.526419,,
MNE,1967,.522796,,
MNE,1968,.517481,,
MNE,1969,.51334,,
MNE,1970,.512407,,
MNE,1971,.515449,,
MNE,1972,.521785,,
MNE,1973,.53022,,
MNE,1974,.538902,,
MNE,1975,.546487,,
MNE,1976,.552562,,
MNE,1977,.557576,,
MNE,1978,.562065,,
MNE,1979,.566888,,
MNE,1980,.572608,,
MNE,1981,.579445,,
MNE,1982,.587001,,
MNE,1983,.594506,,
MNE,1984,.600884,,
MNE,1985,.605398,,
MNE,1986,.607711,,
MNE,1987,.608144,,
MNE,1988,.607413,,
MNE,1989,.606571,,
MNE,1990,.606372,,
MNE,1991,.607105,,
MNE,1992,.608516,,
MNE,1993,.61017,,
MNE,1994,.611389,,
MNE,1995,.611712,,
MNE,1996,.611003,,
MNE,1997,.60952,,
MNE,1998,.607662,,4.900006
MNE,1999,.606001,,-9.399998
MNE,2000,.60495,1510,3.1
MNE,2001,.607389,1710,1.099839
MNE,2002,.609828,1970,1.903937
MNE,2003,.612267,2440,2.482659
MNE,2004,.613353,3100,4.426051
MNE,2005,.614261,3660,4.180604
MNE,2006,.615025,4320,8.566418
MNE,2007,.615875,5120,6.81015
MNE,2008,.616969,6470,7.222753
MNE,2009,.618294,6740,-5.795097
MNE,2010,.619428,6920,2.734331
MNE,2011,.620079,7260,3.228451
MNE,2012,.620601,7000,-2.723791
MNE,2013,.621207,7330,3.54898
MNE,2014,.62181,7320,1.783699
MNE,2015,.622159,7260,3.390381
MNE,2016,.622303,7090,2.94928
MNE,2017,.622373,7410,4.716465
MNE,2018,.622227,8450,5.077889
MNE,2019,.622028,9140,4.062945
MNE,2020,.621306,7900,-15.30689
MNE,2021,.619211,9370,13.04346
MNE,2022,.617213,10480,6.40668
MNE,2023,.616177,11500,5.981903
MNG,1960,.977903,,
MNG,1961,1.011502,,
MNG,1962,1.045315,,
MNG,1963,1.075888,,
MNG,1964,1.104017,,
MNG,1965,1.134072,,
MNG,1966,1.165746,,
MNG,1967,1.198197,,
MNG,1968,1.230406,,
MNG,1969,1.261887,,
MNG,1970,1.29388,,
MNG,1971,1.327781,,
MNG,1972,1.363835,,
MNG,1973,1.402309,,
MNG,1974,1.44313,,
MNG,1975,1.485691,,
MNG,1976,1.529084,,
MNG,1977,1.572516,,
MNG,1978,1.615868,,
MNG,1979,1.657448,,
MNG,1980,1.69778,,
MNG,1981,1.739221,,
MNG,1982,1.781797,,8.342136
MNG,1983,1.825773,1440,5.834038
MNG,1984,1.871652,1320,5.933419
MNG,1985,1.919744,1230,5.712872
MNG,1986,1.969912,1350,9.374994
MNG,1987,2.021502,1530,3.458648
MNG,1988,2.073771,1710,5.107972
MNG,1989,2.120825,1610,4.178196
MNG,1990,2.161433,1450,-3.18446
MNG,1991,2.200077,1210,-8.693544
MNG,1992,2.236494,810,-9.256466
MNG,1993,2.270311,510,-3.168792
MNG,1994,2.30151,420,2.134383
MNG,1995,2.330334,460,6.376427
MNG,1996,2.357033,540,2.235094
MNG,1997,2.381771,570,3.896713
MNG,1998,2.405148,510,3.339936
MNG,1999,2.428488,470,3.070369
MNG,2000,2.450979,460,1.146062
MNG,2001,2.472601,470,2.952711
MNG,2002,2.494617,520,4.732978
MNG,2003,2.516454,600,7.004634
MNG,2004,2.537949,750,10.62541
MNG,2005,2.559255,880,7.253665
MNG,2006,2.581242,1110,8.556234
MNG,2007,2.605643,1400,10.24802
MNG,2008,2.633887,1800,8.900368
MNG,2009,2.666713,1790,-1.268599
MNG,2010,2.70252,2010,6.365162
MNG,2011,2.743938,2610,17.29078
MNG,2012,2.792349,3690,12.31982
MNG,2013,2.845153,4390,11.64892
MNG,2014,2.902823,4270,7.885225
MNG,2015,2.964749,3850,2.379836
MNG,2016,3.029555,3520,1.489784
MNG,2017,3.09603,3250,5.636877
MNG,2018,3.163991,3700,7.744881
MNG,2019,3.23243,3840,5.602244
MNG,2020,3.294335,3720,-4.557752
MNG,2021,3.347782,3730,1.63677
MNG,2022,3.398366,4260,5.03271
MNG,2023,3.447157,4950,7.022992
MNP,1960,.008702,,
MNP,1961,.008965,,
MNP,1962,.009252,,
MNP,1963,.009561,,
MNP,1964,.00989,,
MNP,1965,.010229,,
MNP,1966,.010577,,
MNP,1967,.01072,,
MNP,1968,.01044,,
MNP,1969,.009952,,
MNP,1970,.010143,,
MNP,1971,.011279,,
MNP,1972,.01273,,
MNP,1973,.014094,,
MNP,1974,.014905,,
MNP,1975,.015269,,
MNP,1976,.015595,,
MNP,1977,.015901,,
MNP,1978,.016194,,
MNP,1979,.016494,,
MNP,1980,.017613,,
MNP,1981,.019902,,
MNP,1982,.022647,,
MNP,1983,.025594,,
MNP,1984,.028735,,
MNP,1985,.032041,,
MNP,1986,.035459,,
MNP,1987,.038923,,
MNP,1988,.042381,,
MNP,1989,.045859,,
MNP,1990,.048002,,
MNP,1991,.048302,,
MNP,1992,.048128,,
MNP,1993,.047948,,
MNP,1994,.04778,,
MNP,1995,.048717,,
MNP,1996,.053367,,
MNP,1997,.060817,,
MNP,1998,.068501,,
MNP,1999,.076237,,
MNP,2000,.080338,,
MNP,2001,.079479,,
MNP,2002,.077162,,
MNP,2003,.074623,,.3431709
MNP,2004,.071898,,-3.077975
MNP,2005,.069025,,-12.70289
MNP,2006,.06606,,-6.871463
MNP,2007,.06305,,-6.684028
MNP,2008,.060032,,-11.06977
MNP,2009,.057056,,-17.57322
MNP,2010,.054087,,1.395939
MNP,2011,.05252,,-7.38423
MNP,2012,.052359,,.8108108
MNP,2013,.052141,,2.680965
MNP,2014,.051856,,4.177546
MNP,2015,.051514,,3.383459
MNP,2016,.051133,,29.21212
MNP,2017,.050729,,23.17073
MNP,2018,.050304,,-19.26885
MNP,2019,.049858,,-11.32076
MNP,2020,.049587,,-29.68085
MNP,2021,.049481,,
MNP,2022,.049551,,
MNP,2023,.049796,,
MOZ,1960,6.788375,,
MOZ,1961,6.917521,,
MOZ,1962,7.060376,,
MOZ,1963,7.209807,,
MOZ,1964,7.363639,,
MOZ,1965,7.524154,,
MOZ,1966,7.689643,,
MOZ,1967,7.859471,,
MOZ,1968,8.035529,,
MOZ,1969,8.21793,,
MOZ,1970,8.411676,,
MOZ,1971,8.62289,,
MOZ,1972,8.860585,,
MOZ,1973,9.123668,,
MOZ,1974,9.404221,,
MOZ,1975,9.703732,,
MOZ,1976,10.01921,,
MOZ,1977,10.363575,,
MOZ,1978,10.741128,,
MOZ,1979,11.127844,,
MOZ,1980,11.413587,,
MOZ,1981,11.640015,,5.000003
MOZ,1982,11.901827,,-6.9
MOZ,1983,12.163328,,-15.7
MOZ,1984,12.426223,,-6.5
MOZ,1985,12.680065,,.9999967
MOZ,1986,12.909797,,-2.299996
MOZ,1987,12.964793,,14.7
MOZ,1988,12.956772,,8.199995
MOZ,1989,13.087604,,6.500005
MOZ,1990,13.303459,,.9999928
MOZ,1991,13.561175,,4.925451
MOZ,1992,13.816881,,-7.576647
MOZ,1993,14.206254,230,10.94044
MOZ,1994,14.912873,210,6.440184
MOZ,1995,15.59483,200,2.122894
MOZ,1996,16.079553,220,10.69591
MOZ,1997,16.521724,260,11.81495
MOZ,1998,16.923195,300,10.36923
MOZ,1999,17.337893,340,11.81699
MOZ,2000,17.768505,330,.7662349
MOZ,2001,18.220716,340,12.85168
MOZ,2002,18.694946,310,9.668506
MOZ,2003,19.186754,340,7.217701
MOZ,2004,19.694411,380,8.204705
MOZ,2005,20.211114,420,6.312024
MOZ,2006,20.735982,450,9.910678
MOZ,2007,21.280513,480,7.649354
MOZ,2008,21.845571,530,6.878029
MOZ,2009,22.43666,570,5.928972
MOZ,2010,23.073723,550,6.679729
MOZ,2011,23.760421,570,7.134058
MOZ,2012,24.487611,620,7.994503
MOZ,2013,25.251731,690,6.571414
MOZ,2014,26.038704,710,7.702569
MOZ,2015,26.843246,660,7.393094
MOZ,2016,27.696493,550,4.69699
MOZ,2017,28.569441,470,2.638207
MOZ,2018,29.423878,470,3.484932
MOZ,2019,30.285595,490,2.317814
MOZ,2020,31.178239,470,-1.219522
MOZ,2021,32.077072,490,2.377436
MOZ,2022,32.969518,490,4.3598
MOZ,2023,33.897354,530,5.000024
MRT,1960,.838478,,
MRT,1961,.861663,,
MRT,1962,.885938,,.7266084
MRT,1963,.91129,180,-1.983768
MRT,1964,.93783,230,27.69089
MRT,1965,.965621,270,16.13833
MRT,1966,.994697,270,.230962
MRT,1967,1.024992,280,3.567133
MRT,1968,1.056393,300,10.19644
MRT,1969,1.088832,280,1.248532
MRT,1970,1.122198,300,11.98593
MRT,1971,1.156361,290,1.842886
MRT,1972,1.191376,300,-.7329079
MRT,1973,1.227358,350,-4.584757
MRT,1974,1.264352,490,12.16261
MRT,1975,1.302436,530,-5.134375
MRT,1976,1.341604,550,8.546105
MRT,1977,1.381329,570,-1.878594
MRT,1978,1.421786,580,-.5047138
MRT,1979,1.463514,650,4.79004
MRT,1980,1.506694,730,3.37121
MRT,1981,1.551687,740,3.450289
MRT,1982,1.598332,680,-2.339924
MRT,1983,1.646343,650,3.735342
MRT,1984,1.695675,620,-3.226864
MRT,1985,1.746265,590,2.994761
MRT,1986,1.798009,620,5.713579
MRT,1987,1.851092,680,1.900384
MRT,1988,1.905847,750,1.720398
MRT,1989,1.95504,770,4.777586
MRT,1990,2.006027,740,-1.771304
MRT,1991,2.066302,820,1.788087
MRT,1992,2.147527,910,1.874126
MRT,1993,2.237064,950,5.873637
MRT,1994,2.315191,850,-3.060732
MRT,1995,2.380341,870,9.8198
MRT,1996,2.428816,950,5.818827
MRT,1997,2.484278,850,-4.044696
MRT,1998,2.550501,810,2.777805
MRT,1999,2.620611,800,3.673178
MRT,2000,2.695003,710,-3.918026
MRT,2001,2.761823,640,-.7994938
MRT,2002,2.821703,640,1.381484
MRT,2003,2.883326,710,6.928269
MRT,2004,2.946575,800,4.732758
MRT,2005,3.01236,940,8.566287
MRT,2006,3.081229,1150,18.3332
MRT,2007,3.153508,1240,-1.969423
MRT,2008,3.233336,1400,-.3310792
MRT,2009,3.322616,1480,.0978759
MRT,2010,3.419461,1540,2.620229
MRT,2011,3.524249,1630,4.172783
MRT,2012,3.636113,1790,4.470013
MRT,2013,3.742959,1890,4.150813
MRT,2014,3.843174,1790,4.274823
MRT,2015,3.94622,1690,5.376339
MRT,2016,4.05189,1560,1.260909
MRT,2017,4.160015,1570,6.270545
MRT,2018,4.270712,1710,4.772174
MRT,2019,4.383849,1750,3.141005
MRT,2020,4.498604,1760,-.3606574
MRT,2021,4.614974,1860,.7427155
MRT,2022,4.736139,2080,6.387023
MRT,2023,4.862989,2150,3.383555
MUS,1960,.676683,,
MUS,1961,.680757,,22.84909
MUS,1962,.700349,290,.8064869
MUS,1963,.718861,330,13.89453
MUS,1964,.736381,300,-6.889493
MUS,1965,.753,310,3.19698
MUS,1966,.768813,300,-3.568205
MUS,1967,.783917,310,4.38413
MUS,1968,.798413,280,-6.889656
MUS,1969,.812405,290,4.932971
MUS,1970,.826,280,-.402343
MUS,1971,.83923,300,4.273563
MUS,1972,.852053,350,8.346362
MUS,1973,.864819,470,11.98169
MUS,1974,.878042,660,8.811826
MUS,1975,.892,790,.9060903
MUS,1976,.906507,970,23.75244
MUS,1977,.921379,960,6.547619
MUS,1978,.933499,1030,3.830806
MUS,1979,.949888,1240,3.516526
MUS,1980,.966039,1260,-10.06126
MUS,1981,.980462,1290,5.882353
MUS,1982,.992521,1200,5.497076
MUS,1983,1.001691,1080,.3837953
MUS,1984,1.012221,1040,4.698386
MUS,1985,1.020528,1080,6.954475
MUS,1986,1.02836,1260,9.742033
MUS,1987,1.036082,1640,8.89104
MUS,1988,1.043239,2090,6.791347
MUS,1989,1.05126,2250,4.465148
MUS,1990,1.058775,2460,7.186737
MUS,1991,1.070266,2650,4.435446
MUS,1992,1.084441,3030,6.512699
MUS,1993,1.097374,3160,5.082063
MUS,1994,1.112846,3280,4.136143
MUS,1995,1.122457,3520,4.287736
MUS,1996,1.133996,3840,5.587844
MUS,1997,1.148284,3950,5.687478
MUS,1998,1.160421,3830,6.07194
MUS,1999,1.175267,3710,2.610932
MUS,2000,1.186873,3960,8.202792
MUS,2001,1.196287,4030,3.347541
MUS,2002,1.204621,4010,1.614919
MUS,2003,1.21337,4470,5.925446
MUS,2004,1.221003,5240,4.33002
MUS,2005,1.228254,5670,1.777543
MUS,2006,1.233996,6050,4.865545
MUS,2007,1.23963,6580,5.727016
MUS,2008,1.244121,7480,5.386962
MUS,2009,1.247429,7830,3.315077
MUS,2010,1.2504,8150,4.377203
MUS,2011,1.252404,8400,4.077538
MUS,2012,1.255882,9550,3.496118
MUS,2013,1.258927,10090,3.360406
MUS,2014,1.261208,10460,3.82697
MUS,2015,1.262879,10410,3.690557
MUS,2016,1.263747,10270,3.862468
MUS,2017,1.264887,10560,3.937984
MUS,2018,1.265577,11910,4.006741
MUS,2019,1.265985,12440,2.891285
MUS,2020,1.266014,10220,-14.54654
MUS,2021,1.266334,10280,3.403799
MUS,2022,1.262523,10500,8.879885
MUS,2023,1.261041,11530,6.952288
MWI,1960,3.621081,,
MWI,1961,3.708193,,7.639598
MWI,1962,3.799155,,.6683648
MWI,1963,3.893628,,-1.391078
MWI,1964,3.990361,,2.661103
MWI,1965,4.089097,,13.61649
MWI,1966,4.190764,,13.24904
MWI,1967,4.295762,,7.28155
MWI,1968,4.40343,,-1.923079
MWI,1969,4.512861,,5.88236
MWI,1970,4.625141,,.479298
MWI,1971,4.74248,,16.21856
MWI,1972,4.865978,,6.231349
MWI,1973,4.996239,,2.300662
MWI,1974,5.134199,,7.175963
MWI,1975,5.280965,,6.086824
MWI,1976,5.438226,,4.997731
MWI,1977,5.611712,,4.918031
MWI,1978,5.80881,,9.745068
MWI,1979,6.02914,,4.396154
MWI,1980,6.267369,,.4067464
MWI,1981,6.519891,,-5.290119
MWI,1982,6.784347,270,2.503454
MWI,1983,7.058317,250,3.718709
MWI,1984,7.339002,250,5.360304
MWI,1985,7.625078,240,4.570982
MWI,1986,7.909819,230,-.2148024
MWI,1987,8.295993,230,1.625239
MWI,1988,8.754781,240,3.177291
MWI,1989,9.174895,240,1.344689
MWI,1990,9.539665,270,5.692295
MWI,1991,9.831584,310,8.730231
MWI,1992,10.11542,290,-7.332978
MWI,1993,10.257233,310,9.69184
MWI,1994,10.131799,230,-10.24018
MWI,1995,10.112816,240,16.72882
MWI,1996,10.310528,250,7.316682
MWI,1997,10.512678,290,3.792419
MWI,1998,10.732456,290,3.895253
MWI,1999,10.973956,260,3.042278
MWI,2000,11.229387,230,1.576078
MWI,2001,11.498818,210,-4.974964
MWI,2002,11.784498,250,1.7
MWI,2003,12.087965,320,5.705639
MWI,2004,12.411342,440,5.420497
MWI,2005,12.755648,430,3.268726
MWI,2006,13.118307,450,4.7
MWI,2007,13.495463,480,9.599999
MWI,2008,13.889423,530,7.639736
MWI,2009,14.298932,590,8.32811
MWI,2010,14.718422,650,6.874066
MWI,2011,15.146094,710,4.93267
MWI,2012,15.581251,660,1.9
MWI,2013,16.024775,590,5.41035
MWI,2014,16.477966,540,5.62527
MWI,2015,16.938942,510,2.8
MWI,2016,17.405624,500,2.5
MWI,2017,17.881167,480,4
MWI,2018,18.367883,500,4.391688
MWI,2019,18.867337,550,5.448181
MWI,2020,19.377061,570,.7999983
MWI,2021,19.889742,610,2.751403
MWI,2022,20.405317,640,.9234497
MWI,2023,20.931751,640,1.539642
MYS,1960,7.833782,,
MYS,1961,8.074805,,7.597994
MYS,1962,8.324218,250,6.42103
MYS,1963,8.57935,260,7.338803
MYS,1964,8.835925,280,5.358963
MYS,1965,9.091016,320,7.684864
MYS,1966,9.34024,340,7.816711
MYS,1967,9.582086,350,3.857147
MYS,1968,9.821308,360,7.977994
MYS,1969,10.061684,360,4.888534
MYS,1970,10.306508,380,5.986538
MYS,1971,10.552557,410,10.03466
MYS,1972,10.801619,460,9.388445
MYS,1973,11.062664,600,11.70108
MYS,1974,11.335187,780,8.318662
MYS,1975,11.617947,900,.8010681
MYS,1976,11.910081,960,11.56349
MYS,1977,12.218924,1020,7.753058
MYS,1978,12.543892,1180,6.653892
