xyzDMxyzCountry,xyzDMxyzRequestYear,xyzDMxyzInterpolation,xyzDCxyzWelfareType,xyzDCxyzCoverage,xyzDCxyzGender,xyzDCxyzAgeGroup,xyzDCxyzEducation,xyzDCxyzDistribution,xyzDPxyzSI_POV_SHARE_ALL,ppp
PSE,2016,FALSE,CONS,,,0-14,,T60,.5214613,2017
PSE,2016,FALSE,CONS,,,15-64,,B40,.3571926,2017
PSE,2016,FALSE,CONS,,,15-64,,T60,.6428074,2017
PSE,2016,FALSE,CONS,,,>65,,B40,.2277068,2017
PSE,2016,FALSE,CONS,,,>65,,T60,.7722932,2017
PSE,2016,FALSE,CONS,,,,Primary education,B40,.4210486,2017
PSE,2016,FALSE,CONS,,,,Primary education,T60,.5789514,2017
PSE,2016,FALSE,CONS,,,,Tertiary education,B40,.2304374,2017
PSE,2016,FALSE,CONS,,,,Tertiary education,T60,.7695625,2017
PSE,2016,FALSE,CONS,,,,Secondary education,B40,.3874205,2017
PSE,2016,FALSE,CONS,,,,Secondary education,T60,.6125795,2017
PSE,2016,FALSE,CONS,,,,No education,B40,.3699937,2017
PSE,2016,FALSE,CONS,,,,No education,T60,.6300063,2017
PSE,2016,FALSE,CONS,,Male,,,B40,.3928998,2017
PSE,2016,FALSE,CONS,,Male,,,T60,.6071002,2017
PSE,2016,FALSE,CONS,,Female,,,B40,.4071425,2017
PSE,2016,FALSE,CONS,,Female,,,T60,.5928575,2017
PSE,2016,FALSE,CONS,R,,,,B40,.2665488,2017
PSE,2016,FALSE,CONS,R,,,,T60,.7334512,2017
PSE,2016,FALSE,CONS,U,,,,B40,.4078771,2017
PSE,2016,FALSE,CONS,U,,,,T60,.5921229,2017
ROU,2021,FALSE,INC,,,0-14,,B40,.5521268,2017
ROU,2021,FALSE,INC,,,0-14,,T60,.4478732,2017
ROU,2021,FALSE,INC,,,15-64,,B40,.4030675,2017
ROU,2021,FALSE,INC,,,15-64,,T60,.5969325,2017
ROU,2021,FALSE,INC,,,>65,,B40,.2909311,2017
ROU,2021,FALSE,INC,,,>65,,T60,.709069,2017
ROU,2021,FALSE,INC,,,,Primary education,B40,.639303,2017
ROU,2021,FALSE,INC,,,,Primary education,T60,.360697,2017
ROU,2021,FALSE,INC,,,,Tertiary education,B40,.1022667,2017
ROU,2021,FALSE,INC,,,,Tertiary education,T60,.8977333,2017
ROU,2021,FALSE,INC,,,,Secondary education,B40,.4100643,2017
ROU,2021,FALSE,INC,,,,Secondary education,T60,.5899357,2017
ROU,2021,FALSE,INC,,,,No education,B40,.7255283,2017
ROU,2021,FALSE,INC,,,,No education,T60,.2744717,2017
ROU,2021,FALSE,INC,,Male,,,B40,.3978009,2017
ROU,2021,FALSE,INC,,Male,,,T60,.6021991,2017
ROU,2021,FALSE,INC,,Female,,,B40,.4019375,2017
ROU,2021,FALSE,INC,,Female,,,T60,.5980625,2017
ROU,2021,FALSE,INC,R,,,,B40,.5777189,2017
ROU,2021,FALSE,INC,R,,,,T60,.4222811,2017
ROU,2021,FALSE,INC,U,,,,B40,.2690566,2017
ROU,2021,FALSE,INC,U,,,,T60,.7309434,2017
RUS,2020,FALSE,CONS,,,0-14,,B40,.525368,2017
RUS,2020,FALSE,CONS,,,0-14,,T60,.474632,2017
RUS,2020,FALSE,CONS,,,15-64,,B40,.3652643,2017
RUS,2020,FALSE,CONS,,,15-64,,T60,.6347357,2017
RUS,2020,FALSE,CONS,,,>65,,B40,.4085759,2017
RUS,2020,FALSE,CONS,,,>65,,T60,.5914241,2017
RUS,2020,FALSE,CONS,,,,Primary education,B40,.5362317,2017
RUS,2020,FALSE,CONS,,,,Primary education,T60,.4637683,2017
RUS,2020,FALSE,CONS,,,,Tertiary education,B40,.2595161,2017
RUS,2020,FALSE,CONS,,,,Tertiary education,T60,.7404839,2017
RUS,2020,FALSE,CONS,,,,Secondary education,B40,.4272132,2017
RUS,2020,FALSE,CONS,,,,Secondary education,T60,.5727868,2017
RUS,2020,FALSE,CONS,,,,No education,B40,.4696491,2017
RUS,2020,FALSE,CONS,,,,No education,T60,.5303509,2017
RUS,2020,FALSE,CONS,,Male,,,B40,.4111805,2017
RUS,2020,FALSE,CONS,,Male,,,T60,.5888196,2017
RUS,2020,FALSE,CONS,,Female,,,B40,.3918129,2017
RUS,2020,FALSE,CONS,,Female,,,T60,.6081871,2017
RUS,2020,FALSE,CONS,R,,,,B40,.55391,2017
RUS,2020,FALSE,CONS,R,,,,T60,.4460901,2017
RUS,2020,FALSE,CONS,U,,,,B40,.348069,2017
RUS,2020,FALSE,CONS,U,,,,T60,.651931,2017
RWA,2016,FALSE,CONS,,,0-14,,B40,.4717999,2017
RWA,2016,FALSE,CONS,,,0-14,,T60,.5282001,2017
RWA,2016,FALSE,CONS,,,15-64,,B40,.3532109,2017
RWA,2016,FALSE,CONS,,,15-64,,T60,.6467891,2017
RWA,2016,FALSE,CONS,,,>65,,B40,.2863376,2017
RWA,2016,FALSE,CONS,,,>65,,T60,.7136624,2017
RWA,2016,FALSE,CONS,,,,Primary education,B40,.389605,2017
RWA,2016,FALSE,CONS,,,,Primary education,T60,.610395,2017
RWA,2016,FALSE,CONS,,,,Tertiary education,B40,,2017
RWA,2016,FALSE,CONS,,,,Tertiary education,T60,.987207,2017
RWA,2016,FALSE,CONS,,,,Secondary education,B40,.1639156,2017
RWA,2016,FALSE,CONS,,,,Secondary education,T60,.8360844,2017
RWA,2016,FALSE,CONS,,,,No education,B40,.463113,2017
RWA,2016,FALSE,CONS,,,,No education,T60,.536887,2017
RWA,2016,FALSE,CONS,,Male,,,B40,.3913067,2017
RWA,2016,FALSE,CONS,,Male,,,T60,.6086934,2017
RWA,2016,FALSE,CONS,,Female,,,B40,.4080296,2017
RWA,2016,FALSE,CONS,,Female,,,T60,.5919704,2017
RWA,2016,FALSE,CONS,R,,,,B40,.4498267,2017
RWA,2016,FALSE,CONS,R,,,,T60,.5501733,2017
RWA,2016,FALSE,CONS,U,,,,B40,.1697348,2017
RWA,2016,FALSE,CONS,U,,,,T60,.8302652,2017
SDN,2014,FALSE,CONS,,,0-14,,B40,.4683239,2017
SDN,2014,FALSE,CONS,,,0-14,,T60,.5316761,2017
SDN,2014,FALSE,CONS,,,15-64,,B40,.3544655,2017
SDN,2014,FALSE,CONS,,,15-64,,T60,.6455346,2017
SDN,2014,FALSE,CONS,,,>65,,B40,.2873242,2017
SDN,2014,FALSE,CONS,,,>65,,T60,.7126758,2017
SDN,2014,FALSE,CONS,,,,Primary education,B40,.3695656,2017
SDN,2014,FALSE,CONS,,,,Primary education,T60,.6304344,2017
SDN,2014,FALSE,CONS,,,,Tertiary education,B40,.1498022,2017
SDN,2014,FALSE,CONS,,,,Tertiary education,T60,.8501978,2017
SDN,2014,FALSE,CONS,,,,Secondary education,B40,.255101,2017
SDN,2014,FALSE,CONS,,,,Secondary education,T60,.744899,2017
SDN,2014,FALSE,CONS,,,,No education,B40,.3779969,2017
SDN,2014,FALSE,CONS,,,,No education,T60,.6220031,2017
SDN,2014,FALSE,CONS,,Male,,,B40,.4003114,2017
SDN,2014,FALSE,CONS,,Male,,,T60,.5996886,2017
SDN,2014,FALSE,CONS,,Female,,,B40,.3996672,2017
SDN,2014,FALSE,CONS,,Female,,,T60,.6003328,2017
SDN,2014,FALSE,CONS,R,,,,B40,.4338401,2017
SDN,2014,FALSE,CONS,R,,,,T60,.5661599,2017
SDN,2014,FALSE,CONS,U,,,,B40,.3370207,2017
SDN,2014,FALSE,CONS,U,,,,T60,.6629793,2017
SEN,2021,FALSE,CONS,,,0-14,,B40,0,2017
SEN,2021,FALSE,CONS,,,0-14,,T60,1,2017
SEN,2021,FALSE,CONS,,,15-64,,B40,,2017
SEN,2021,FALSE,CONS,,,15-64,,T60,.9884247,2017
SEN,2021,FALSE,CONS,,,>65,,B40,,2017
SEN,2021,FALSE,CONS,,,>65,,T60,.9841837,2017
SEN,2021,FALSE,CONS,,,,Primary education,B40,0,2017
SEN,2021,FALSE,CONS,,,,Primary education,T60,1,2017
SEN,2021,FALSE,CONS,,,,Tertiary education,B40,0,2017
SEN,2021,FALSE,CONS,,,,Tertiary education,T60,1,2017
SEN,2021,FALSE,CONS,,,,Secondary education,B40,,2017
SEN,2021,FALSE,CONS,,,,Secondary education,T60,.9776453,2017
SEN,2021,FALSE,CONS,,,,No education,B40,0,2017
SEN,2021,FALSE,CONS,,,,No education,T60,1,2017
SEN,2021,FALSE,CONS,,Male,,,B40,,2017
SEN,2021,FALSE,CONS,,Male,,,T60,.9963814,2017
SEN,2021,FALSE,CONS,,Female,,,B40,,2017
SEN,2021,FALSE,CONS,,Female,,,T60,.9921459,2017
SEN,2021,FALSE,CONS,R,,,,B40,.5997491,2017
SEN,2021,FALSE,CONS,R,,,,T60,.4002509,2017
SEN,2021,FALSE,CONS,U,,,,B40,.1768112,2017
SEN,2021,FALSE,CONS,U,,,,T60,.8231888,2017
SLB,2012,FALSE,CONS,,,0-14,,B40,.4528038,2017
SLB,2012,FALSE,CONS,,,0-14,,T60,.5471962,2017
SLB,2012,FALSE,CONS,,,15-64,,B40,.3601395,2017
SLB,2012,FALSE,CONS,,,15-64,,T60,.6398605,2017
SLB,2012,FALSE,CONS,,,>65,,B40,.4171635,2017
SLB,2012,FALSE,CONS,,,>65,,T60,.5828365,2017
SLB,2012,FALSE,CONS,,,,Primary education,B40,.4124093,2017
SLB,2012,FALSE,CONS,,,,Primary education,T60,.5875907,2017
SLB,2012,FALSE,CONS,,,,Tertiary education,B40,.1324694,2017
SLB,2012,FALSE,CONS,,,,Tertiary education,T60,.8675306,2017
SLB,2012,FALSE,CONS,,,,Secondary education,B40,.2724301,2017
SLB,2012,FALSE,CONS,,,,Secondary education,T60,.7275699,2017
SLB,2012,FALSE,CONS,,,,No education,B40,.4742556,2017
SLB,2012,FALSE,CONS,,,,No education,T60,.5257444,2017
SLB,2012,FALSE,CONS,,Male,,,B40,.4008817,2017
SLB,2012,FALSE,CONS,,Male,,,T60,.5991183,2017
SLB,2012,FALSE,CONS,,Female,,,B40,.3990185,2017
SLB,2012,FALSE,CONS,,Female,,,T60,.6009815,2017
SLB,2012,FALSE,CONS,R,,,,B40,.4697344,2017
SLB,2012,FALSE,CONS,R,,,,T60,.5302656,2017
SLB,2012,FALSE,CONS,U,,,,B40,.0940984,2017
SLB,2012,FALSE,CONS,U,,,,T60,.9059016,2017
SLE,2018,FALSE,CONS,,,0-14,,B40,.4576158,2017
SLE,2018,FALSE,CONS,,,0-14,,T60,.5423842,2017
SLE,2018,FALSE,CONS,,,15-64,,B40,.3505812,2017
SLE,2018,FALSE,CONS,,,15-64,,T60,.6494188,2017
SLE,2018,FALSE,CONS,,,>65,,B40,.4573343,2017
SLE,2018,FALSE,CONS,,,>65,,T60,.5426657,2017
SLE,2018,FALSE,CONS,,,,Primary education,B40,.421016,2017
SLE,2018,FALSE,CONS,,,,Primary education,T60,.578984,2017
SLE,2018,FALSE,CONS,,,,Tertiary education,B40,.1015276,2017
SLE,2018,FALSE,CONS,,,,Tertiary education,T60,.8984724,2017
SLE,2018,FALSE,CONS,,,,Secondary education,B40,.2509346,2017
SLE,2018,FALSE,CONS,,,,Secondary education,T60,.7490654,2017
SLE,2018,FALSE,CONS,,,,No education,B40,,2017
SLE,2018,FALSE,CONS,,,,No education,T60,,2017
SLE,2018,FALSE,CONS,,Male,,,B40,.3935257,2017
SLE,2018,FALSE,CONS,,Male,,,T60,.6064743,2017
SLE,2018,FALSE,CONS,,Female,,,B40,.4059235,2017
SLE,2018,FALSE,CONS,,Female,,,T60,.5940765,2017
SLE,2018,FALSE,CONS,R,,,,B40,.5647082,2017
SLE,2018,FALSE,CONS,R,,,,T60,.4352918,2017
SLE,2018,FALSE,CONS,U,,,,B40,.1870987,2017
SLE,2018,FALSE,CONS,U,,,,T60,.8129013,2017
SLV,2022,FALSE,INC,,,0-14,,B40,.5580848,2017
SLV,2022,FALSE,INC,,,0-14,,T60,.4419152,2017
SLV,2022,FALSE,INC,,,15-64,,B40,.3552654,2017
SLV,2022,FALSE,INC,,,15-64,,T60,.6447346,2017
SLV,2022,FALSE,INC,,,>65,,B40,.336239,2017
SLV,2022,FALSE,INC,,,>65,,T60,.6637611,2017
SLV,2022,FALSE,INC,,,,Primary education,B40,.4240504,2017
SLV,2022,FALSE,INC,,,,Primary education,T60,.5759497,2017
SLV,2022,FALSE,INC,,,,Tertiary education,B40,.1194471,2017
SLV,2022,FALSE,INC,,,,Tertiary education,T60,.8805529,2017
SLV,2022,FALSE,INC,,,,Secondary education,B40,.2841175,2017
SLV,2022,FALSE,INC,,,,Secondary education,T60,.7158825,2017
SLV,2022,FALSE,INC,,,,No education,B40,.5015205,2017
SLV,2022,FALSE,INC,,,,No education,T60,.4984795,2017
SLV,2022,FALSE,INC,,Male,,,B40,.3948105,2017
SLV,2022,FALSE,INC,,Male,,,T60,.6051895,2017
SLV,2022,FALSE,INC,,Female,,,B40,.4045179,2017
SLV,2022,FALSE,INC,,Female,,,T60,.5954821,2017
SLV,2022,FALSE,INC,R,,,,B40,.525637,2017
SLV,2022,FALSE,INC,R,,,,T60,.4743629,2017
SLV,2022,FALSE,INC,U,,,,B40,.3217997,2017
SLV,2022,FALSE,INC,U,,,,T60,.6782004,2017
SRB,2021,FALSE,INC,,,0-14,,B40,.5244364,2017
SRB,2021,FALSE,INC,,,0-14,,T60,.4755636,2017
SRB,2021,FALSE,INC,,,15-64,,B40,.3925442,2017
SRB,2021,FALSE,INC,,,15-64,,T60,.6074558,2017
SRB,2021,FALSE,INC,,,>65,,B40,.3444515,2017
SRB,2021,FALSE,INC,,,>65,,T60,.6555485,2017
SRB,2021,FALSE,INC,,,,Primary education,B40,.6205987,2017
SRB,2021,FALSE,INC,,,,Primary education,T60,.3794012,2017
SRB,2021,FALSE,INC,,,,Tertiary education,B40,.164612,2017
SRB,2021,FALSE,INC,,,,Tertiary education,T60,.8353881,2017
SRB,2021,FALSE,INC,,,,Secondary education,B40,.4162129,2017
SRB,2021,FALSE,INC,,,,Secondary education,T60,.5837871,2017
SRB,2021,FALSE,INC,,,,No education,B40,.6481695,2017
SRB,2021,FALSE,INC,,,,No education,T60,.3518306,2017
SRB,2021,FALSE,INC,,Male,,,B40,.3990231,2017
SRB,2021,FALSE,INC,,Male,,,T60,.6009769,2017
SRB,2021,FALSE,INC,,Female,,,B40,.4009032,2017
SRB,2021,FALSE,INC,,Female,,,T60,.5990968,2017
SSD,2016,FALSE,CONS,,,0-14,,B40,.4251263,2017
SSD,2016,FALSE,CONS,,,0-14,,T60,.5748737,2017
SSD,2016,FALSE,CONS,,,15-64,,B40,.3761946,2017
SSD,2016,FALSE,CONS,,,15-64,,T60,.6238054,2017
SSD,2016,FALSE,CONS,,,>65,,B40,.2800335,2017
SSD,2016,FALSE,CONS,,,>65,,T60,.7199665,2017
SSD,2016,FALSE,CONS,,,,Primary education,B40,.2975256,2017
SSD,2016,FALSE,CONS,,,,Primary education,T60,.7024744,2017
SSD,2016,FALSE,CONS,,,,Tertiary education,B40,,2017
SSD,2016,FALSE,CONS,,,,Tertiary education,T60,.8797786,2017
SSD,2016,FALSE,CONS,,,,Secondary education,B40,.2487178,2017
SSD,2016,FALSE,CONS,,,,Secondary education,T60,.7512822,2017
SSD,2016,FALSE,CONS,,,,No education,B40,.4256973,2017
SSD,2016,FALSE,CONS,,,,No education,T60,.5743027,2017
SSD,2016,FALSE,CONS,,Male,,,B40,.4018078,2017
SSD,2016,FALSE,CONS,,Male,,,T60,.5981922,2017
SSD,2016,FALSE,CONS,,Female,,,B40,.3980982,2017
SSD,2016,FALSE,CONS,,Female,,,T60,.6019018,2017
SSD,2016,FALSE,CONS,R,,,,B40,.4277729,2017
SSD,2016,FALSE,CONS,R,,,,T60,.5722271,2017
SSD,2016,FALSE,CONS,U,,,,B40,.2087723,2017
SSD,2016,FALSE,CONS,U,,,,T60,.7912276,2017
STP,2017,FALSE,CONS,,,0-14,,B40,.4590022,2017
STP,2017,FALSE,CONS,,,0-14,,T60,.5409978,2017
STP,2017,FALSE,CONS,,,15-64,,B40,.3614044,2017
STP,2017,FALSE,CONS,,,15-64,,T60,.6385956,2017
STP,2017,FALSE,CONS,,,>65,,B40,.32855,2017
STP,2017,FALSE,CONS,,,>65,,T60,.67145,2017
STP,2017,FALSE,CONS,,,,Primary education,B40,.4408351,2017
STP,2017,FALSE,CONS,,,,Primary education,T60,.5591649,2017
STP,2017,FALSE,CONS,,,,Tertiary education,B40,.1363159,2017
STP,2017,FALSE,CONS,,,,Tertiary education,T60,.8636841,2017
STP,2017,FALSE,CONS,,,,Secondary education,B40,.3466668,2017
STP,2017,FALSE,CONS,,,,Secondary education,T60,.6533332,2017
STP,2017,FALSE,CONS,,,,No education,B40,.3365548,2017
STP,2017,FALSE,CONS,,,,No education,T60,.6634452,2017
STP,2017,FALSE,CONS,,Male,,,B40,.4003423,2017
STP,2017,FALSE,CONS,,Male,,,T60,.5996577,2017
STP,2017,FALSE,CONS,,Female,,,B40,.4000189,2017
STP,2017,FALSE,CONS,,Female,,,T60,.5999811,2017
SUR,2022,FALSE,CONS,,,0-14,,B40,.5066882,2017
SUR,2022,FALSE,CONS,,,0-14,,T60,.4933118,2017
SUR,2022,FALSE,CONS,,,15-64,,B40,.3697335,2017
SUR,2022,FALSE,CONS,,,15-64,,T60,.6302665,2017
SUR,2022,FALSE,CONS,,,>65,,B40,.2812917,2017
SUR,2022,FALSE,CONS,,,>65,,T60,.7187083,2017
SUR,2022,FALSE,CONS,,,,Primary education,B40,.4784805,2017
SUR,2022,FALSE,CONS,,,,Primary education,T60,.5215194,2017
SUR,2022,FALSE,CONS,,,,Tertiary education,B40,.1402318,2017
SUR,2022,FALSE,CONS,,,,Tertiary education,T60,.8597682,2017
SUR,2022,FALSE,CONS,,,,Secondary education,B40,.3508751,2017
SUR,2022,FALSE,CONS,,,,Secondary education,T60,.6491249,2017
SUR,2022,FALSE,CONS,,,,No education,B40,.5846074,2017
SUR,2022,FALSE,CONS,,,,No education,T60,.4153925,2017
SUR,2022,FALSE,CONS,,Male,,,B40,.3930394,2017
SUR,2022,FALSE,CONS,,Male,,,T60,.6069606,2017
SUR,2022,FALSE,CONS,,Female,,,B40,.4065764,2017
SUR,2022,FALSE,CONS,,Female,,,T60,.5934236,2017
SWZ,2016,FALSE,CONS,,,0-14,,B40,.4906591,2017
SWZ,2016,FALSE,CONS,,,0-14,,T60,.5093409,2017
SWZ,2016,FALSE,CONS,,,15-64,,B40,.3301862,2017
SWZ,2016,FALSE,CONS,,,15-64,,T60,.6698139,2017
SWZ,2016,FALSE,CONS,,,>65,,B40,.4620374,2017
SWZ,2016,FALSE,CONS,,,>65,,T60,.5379626,2017
SWZ,2016,FALSE,CONS,,,,Primary education,B40,.4746196,2017
SWZ,2016,FALSE,CONS,,,,Primary education,T60,.5253804,2017
SWZ,2016,FALSE,CONS,,,,Tertiary education,B40,,2017
SWZ,2016,FALSE,CONS,,,,Tertiary education,T60,.9766492,2017
SWZ,2016,FALSE,CONS,,,,Secondary education,B40,.275355,2017
SWZ,2016,FALSE,CONS,,,,Secondary education,T60,.7246451,2017
SWZ,2016,FALSE,CONS,,,,No education,B40,.544957,2017
SWZ,2016,FALSE,CONS,,,,No education,T60,.455043,2017
SWZ,2016,FALSE,CONS,,Male,,,B40,.3872048,2017
SWZ,2016,FALSE,CONS,,Male,,,T60,.6127952,2017
SWZ,2016,FALSE,CONS,,Female,,,B40,.4114072,2017
SWZ,2016,FALSE,CONS,,Female,,,T60,.5885928,2017
SWZ,2016,FALSE,CONS,R,,,,B40,.4875283,2017
SWZ,2016,FALSE,CONS,R,,,,T60,.5124717,2017
SWZ,2016,FALSE,CONS,U,,,,B40,.092311,2017
SWZ,2016,FALSE,CONS,U,,,,T60,.907689,2017
TGO,2021,FALSE,CONS,,,0-14,,B40,.4903283,2017
TGO,2021,FALSE,CONS,,,0-14,,T60,.5096717,2017
TGO,2021,FALSE,CONS,,,15-64,,B40,.3438762,2017
TGO,2021,FALSE,CONS,,,15-64,,T60,.6561239,2017
TGO,2021,FALSE,CONS,,,>65,,B40,.3701474,2017
TGO,2021,FALSE,CONS,,,>65,,T60,.6298526,2017
TGO,2021,FALSE,CONS,,,,Primary education,B40,.397609,2017
TGO,2021,FALSE,CONS,,,,Primary education,T60,.602391,2017
TGO,2021,FALSE,CONS,,,,Tertiary education,B40,.029842,2017
TGO,2021,FALSE,CONS,,,,Tertiary education,T60,.970158,2017
TGO,2021,FALSE,CONS,,,,Secondary education,B40,.2062356,2017
TGO,2021,FALSE,CONS,,,,Secondary education,T60,.7937644,2017
TGO,2021,FALSE,CONS,,,,No education,B40,.4837347,2017
TGO,2021,FALSE,CONS,,,,No education,T60,.5162653,2017
TGO,2021,FALSE,CONS,,Male,,,B40,.3990947,2017
TGO,2021,FALSE,CONS,,Male,,,T60,.6009053,2017
TGO,2021,FALSE,CONS,,Female,,,B40,.4007846,2017
TGO,2021,FALSE,CONS,,Female,,,T60,.5992154,2017
TGO,2021,FALSE,CONS,R,,,,B40,.5859756,2017
TGO,2021,FALSE,CONS,R,,,,T60,.4140244,2017
TGO,2021,FALSE,CONS,U,,,,B40,.1523951,2017
TGO,2021,FALSE,CONS,U,,,,T60,.8476049,2017
THA,2021,FALSE,CONS,,,0-14,,B40,.5554265,2017
THA,2021,FALSE,CONS,,,0-14,,T60,.4445735,2017
THA,2021,FALSE,CONS,,,15-64,,B40,.353863,2017
THA,2021,FALSE,CONS,,,15-64,,T60,.646137,2017
THA,2021,FALSE,CONS,,,>65,,B40,.4446651,2017
THA,2021,FALSE,CONS,,,>65,,T60,.5553349,2017
THA,2021,FALSE,CONS,,,,Primary education,B40,.4862512,2017
THA,2021,FALSE,CONS,,,,Primary education,T60,.5137488,2017
THA,2021,FALSE,CONS,,,,Tertiary education,B40,.0791602,2017
THA,2021,FALSE,CONS,,,,Tertiary education,T60,.9208398,2017
THA,2021,FALSE,CONS,,,,Secondary education,B40,.3157638,2017
THA,2021,FALSE,CONS,,,,Secondary education,T60,.6842362,2017
THA,2021,FALSE,CONS,,,,No education,B40,.6142109,2017
THA,2021,FALSE,CONS,,,,No education,T60,.3857891,2017
THA,2021,FALSE,CONS,,Male,,,B40,,2017
THA,2021,FALSE,CONS,,Male,,,T60,,2017
THA,2021,FALSE,CONS,,Female,,,B40,,2017
THA,2021,FALSE,CONS,,Female,,,T60,,2017
TJK,2015,FALSE,CONS,,,0-14,,B40,.4345936,2017
TJK,2015,FALSE,CONS,,,0-14,,T60,.5654064,2017
TJK,2015,FALSE,CONS,,,15-64,,B40,.3845715,2017
TJK,2015,FALSE,CONS,,,15-64,,T60,.6154285,2017
TJK,2015,FALSE,CONS,,,>65,,B40,.3649655,2017
TJK,2015,FALSE,CONS,,,>65,,T60,.6350345,2017
TJK,2015,FALSE,CONS,,,,Primary education,B40,.4771375,2017
TJK,2015,FALSE,CONS,,,,Primary education,T60,.5228625,2017
TJK,2015,FALSE,CONS,,,,Tertiary education,B40,.239691,2017
TJK,2015,FALSE,CONS,,,,Tertiary education,T60,.760309,2017
TJK,2015,FALSE,CONS,,,,Secondary education,B40,.3834538,2017
TJK,2015,FALSE,CONS,,,,Secondary education,T60,.6165462,2017
TJK,2015,FALSE,CONS,,,,No education,B40,.4783993,2017
TJK,2015,FALSE,CONS,,,,No education,T60,.5216007,2017
TJK,2015,FALSE,CONS,,Male,,,B40,.3995311,2017
TJK,2015,FALSE,CONS,,Male,,,T60,.6004689,2017
TJK,2015,FALSE,CONS,,Female,,,B40,.4004649,2017
TJK,2015,FALSE,CONS,,Female,,,T60,.5995351,2017
TJK,2015,FALSE,CONS,R,,,,B40,.4349012,2017
TJK,2015,FALSE,CONS,R,,,,T60,.5650988,2017
TJK,2015,FALSE,CONS,U,,,,B40,.3033401,2017
TJK,2015,FALSE,CONS,U,,,,T60,.6966599,2017
TLS,2014,FALSE,CONS,,,0-14,,B40,.4722114,2017
TLS,2014,FALSE,CONS,,,0-14,,T60,.5277886,2017
TLS,2014,FALSE,CONS,,,15-64,,B40,.3609128,2017
TLS,2014,FALSE,CONS,,,15-64,,T60,.6390871,2017
TLS,2014,FALSE,CONS,,,>65,,B40,.2633583,2017
TLS,2014,FALSE,CONS,,,>65,,T60,.7366417,2017
TLS,2014,FALSE,CONS,,,,Primary education,B40,.401649,2017
TLS,2014,FALSE,CONS,,,,Primary education,T60,.5983509,2017
TLS,2014,FALSE,CONS,,,,Tertiary education,B40,.1430905,2017
TLS,2014,FALSE,CONS,,,,Tertiary education,T60,.8569095,2017
TLS,2014,FALSE,CONS,,,,Secondary education,B40,.272327,2017
TLS,2014,FALSE,CONS,,,,Secondary education,T60,.7276729,2017
TLS,2014,FALSE,CONS,,,,No education,B40,.4020163,2017
TLS,2014,FALSE,CONS,,,,No education,T60,.5979837,2017
TLS,2014,FALSE,CONS,,Male,,,B40,.4047396,2017
TLS,2014,FALSE,CONS,,Male,,,T60,.5952603,2017
TLS,2014,FALSE,CONS,,Female,,,B40,.3952243,2017
TLS,2014,FALSE,CONS,,Female,,,T60,.6047757,2017
TLS,2014,FALSE,CONS,R,,,,B40,.4553582,2017
TLS,2014,FALSE,CONS,R,,,,T60,.5446418,2017
TLS,2014,FALSE,CONS,U,,,,B40,.2592871,2017
TLS,2014,FALSE,CONS,U,,,,T60,.7407129,2017
TON,2021,FALSE,CONS,,,0-14,,B40,.4905014,2017
TON,2021,FALSE,CONS,,,0-14,,T60,.5094985,2017
TON,2021,FALSE,CONS,,,15-64,,B40,.3596138,2017
TON,2021,FALSE,CONS,,,15-64,,T60,.6403862,2017
TON,2021,FALSE,CONS,,,>65,,B40,.2781173,2017
TON,2021,FALSE,CONS,,,>65,,T60,.7218827,2017
TON,2021,FALSE,CONS,,,,Primary education,B40,.4575466,2017
TON,2021,FALSE,CONS,,,,Primary education,T60,.5424534,2017
TON,2021,FALSE,CONS,,,,Tertiary education,B40,.1637485,2017
TON,2021,FALSE,CONS,,,,Tertiary education,T60,.8362515,2017
TON,2021,FALSE,CONS,,,,Secondary education,B40,.3456704,2017
TON,2021,FALSE,CONS,,,,Secondary education,T60,.6543296,2017
TON,2021,FALSE,CONS,,,,No education,B40,,2017
TON,2021,FALSE,CONS,,,,No education,T60,,2017
TON,2021,FALSE,CONS,,Male,,,B40,,2017
TON,2021,FALSE,CONS,,Male,,,T60,,2017
TON,2021,FALSE,CONS,,Female,,,B40,,2017
TON,2021,FALSE,CONS,,Female,,,T60,,2017
TON,2021,FALSE,CONS,R,,,,B40,.4165806,2017
TON,2021,FALSE,CONS,R,,,,T60,.5834194,2017
TON,2021,FALSE,CONS,U,,,,B40,.3408525,2017
TON,2021,FALSE,CONS,U,,,,T60,.6591475,2017
TUN,2021,FALSE,CONS,,,0-14,,B40,.5594119,2017
TUN,2021,FALSE,CONS,,,0-14,,T60,.4405881,2017
TUN,2021,FALSE,CONS,,,15-64,,B40,.3709651,2017
TUN,2021,FALSE,CONS,,,15-64,,T60,.6290349,2017
TUN,2021,FALSE,CONS,,,>65,,B40,.2617801,2017
TUN,2021,FALSE,CONS,,,>65,,T60,.7382199,2017
TUN,2021,FALSE,CONS,,,,Primary education,B40,.4137304,2017
TUN,2021,FALSE,CONS,,,,Primary education,T60,.5862696,2017
TUN,2021,FALSE,CONS,,,,Tertiary education,B40,.2242021,2017
TUN,2021,FALSE,CONS,,,,Tertiary education,T60,.7757979,2017
TUN,2021,FALSE,CONS,,,,Secondary education,B40,.3208858,2017
TUN,2021,FALSE,CONS,,,,Secondary education,T60,.6791142,2017
TUN,2021,FALSE,CONS,,,,No education,B40,.4527664,2017
TUN,2021,FALSE,CONS,,,,No education,T60,.5472336,2017
